x,y,north,south,east,west
0,0,40.502347650974826,40.48846518521376,-74.26116525841039,-74.27971341040893
0,1,40.51623011673589,40.502347650974826,-74.26116525841039,-74.27971341040893
0,2,40.53011258249695,40.51623011673589,-74.26116525841039,-74.27971341040893
0,3,40.54399504825801,40.53011258249695,-74.26116525841039,-74.27971341040893
0,4,40.557877514019076,40.54399504825801,-74.26116525841039,-74.27971341040893
0,5,40.57175997978014,40.557877514019076,-74.26116525841039,-74.27971341040893
0,6,40.585642445541204,40.57175997978014,-74.26116525841039,-74.27971341040893
0,7,40.59952491130226,40.585642445541204,-74.26116525841039,-74.27971341040893
0,8,40.613407377063325,40.59952491130226,-74.26116525841039,-74.27971341040893
0,9,40.62728984282439,40.613407377063325,-74.26116525841039,-74.27971341040893
0,10,40.64117230858545,40.62728984282439,-74.26116525841039,-74.27971341040893
0,11,40.65505477434652,40.64117230858545,-74.26116525841039,-74.27971341040893
0,12,40.668937240107574,40.65505477434652,-74.26116525841039,-74.27971341040893
0,13,40.68281970586864,40.668937240107574,-74.26116525841039,-74.27971341040893
0,14,40.6967021716297,40.68281970586864,-74.26116525841039,-74.27971341040893
0,15,40.71058463739077,40.6967021716297,-74.26116525841039,-74.27971341040893
0,16,40.72446710315183,40.71058463739077,-74.26116525841039,-74.27971341040893
0,17,40.73834956891289,40.72446710315183,-74.26116525841039,-74.27971341040893
0,18,40.75223203467395,40.73834956891289,-74.26116525841039,-74.27971341040893
0,19,40.766114500435016,40.75223203467395,-74.26116525841039,-74.27971341040893
0,20,40.77999696619608,40.766114500435016,-74.26116525841039,-74.27971341040893
0,21,40.793879431957144,40.77999696619608,-74.26116525841039,-74.27971341040893
0,22,40.8077618977182,40.793879431957144,-74.26116525841039,-74.27971341040893
0,23,40.821644363479265,40.8077618977182,-74.26116525841039,-74.27971341040893
0,24,40.83552682924033,40.821644363479265,-74.26116525841039,-74.27971341040893
0,25,40.849409295001394,40.83552682924033,-74.26116525841039,-74.27971341040893
0,26,40.86329176076246,40.849409295001394,-74.26116525841039,-74.27971341040893
0,27,40.877174226523515,40.86329176076246,-74.26116525841039,-74.27971341040893
0,28,40.89105669228458,40.877174226523515,-74.26116525841039,-74.27971341040893
0,29,40.90493915804564,40.89105669228458,-74.26116525841039,-74.27971341040893
1,0,40.502347650974826,40.48846518521376,-74.24261710641186,-74.26116525841039
1,1,40.51623011673589,40.502347650974826,-74.24261710641186,-74.26116525841039
1,2,40.53011258249695,40.51623011673589,-74.24261710641186,-74.26116525841039
1,3,40.54399504825801,40.53011258249695,-74.24261710641186,-74.26116525841039
1,4,40.557877514019076,40.54399504825801,-74.24261710641186,-74.26116525841039
1,5,40.57175997978014,40.557877514019076,-74.24261710641186,-74.26116525841039
1,6,40.585642445541204,40.57175997978014,-74.24261710641186,-74.26116525841039
1,7,40.59952491130226,40.585642445541204,-74.24261710641186,-74.26116525841039
1,8,40.613407377063325,40.59952491130226,-74.24261710641186,-74.26116525841039
1,9,40.62728984282439,40.613407377063325,-74.24261710641186,-74.26116525841039
1,10,40.64117230858545,40.62728984282439,-74.24261710641186,-74.26116525841039
1,11,40.65505477434652,40.64117230858545,-74.24261710641186,-74.26116525841039
1,12,40.668937240107574,40.65505477434652,-74.24261710641186,-74.26116525841039
1,13,40.68281970586864,40.668937240107574,-74.24261710641186,-74.26116525841039
1,14,40.6967021716297,40.68281970586864,-74.24261710641186,-74.26116525841039
1,15,40.71058463739077,40.6967021716297,-74.24261710641186,-74.26116525841039
1,16,40.72446710315183,40.71058463739077,-74.24261710641186,-74.26116525841039
1,17,40.73834956891289,40.72446710315183,-74.24261710641186,-74.26116525841039
1,18,40.75223203467395,40.73834956891289,-74.24261710641186,-74.26116525841039
1,19,40.766114500435016,40.75223203467395,-74.24261710641186,-74.26116525841039
1,20,40.77999696619608,40.766114500435016,-74.24261710641186,-74.26116525841039
1,21,40.793879431957144,40.77999696619608,-74.24261710641186,-74.26116525841039
1,22,40.8077618977182,40.793879431957144,-74.24261710641186,-74.26116525841039
1,23,40.821644363479265,40.8077618977182,-74.24261710641186,-74.26116525841039
1,24,40.83552682924033,40.821644363479265,-74.24261710641186,-74.26116525841039
1,25,40.849409295001394,40.83552682924033,-74.24261710641186,-74.26116525841039
1,26,40.86329176076246,40.849409295001394,-74.24261710641186,-74.26116525841039
1,27,40.877174226523515,40.86329176076246,-74.24261710641186,-74.26116525841039
1,28,40.89105669228458,40.877174226523515,-74.24261710641186,-74.26116525841039
1,29,40.90493915804564,40.89105669228458,-74.24261710641186,-74.26116525841039
2,0,40.502347650974826,40.48846518521376,-74.22406895441331,-74.24261710641186
2,1,40.51623011673589,40.502347650974826,-74.22406895441331,-74.24261710641186
2,2,40.53011258249695,40.51623011673589,-74.22406895441331,-74.24261710641186
2,3,40.54399504825801,40.53011258249695,-74.22406895441331,-74.24261710641186
2,4,40.557877514019076,40.54399504825801,-74.22406895441331,-74.24261710641186
2,5,40.57175997978014,40.557877514019076,-74.22406895441331,-74.24261710641186
2,6,40.585642445541204,40.57175997978014,-74.22406895441331,-74.24261710641186
2,7,40.59952491130226,40.585642445541204,-74.22406895441331,-74.24261710641186
2,8,40.613407377063325,40.59952491130226,-74.22406895441331,-74.24261710641186
2,9,40.62728984282439,40.613407377063325,-74.22406895441331,-74.24261710641186
2,10,40.64117230858545,40.62728984282439,-74.22406895441331,-74.24261710641186
2,11,40.65505477434652,40.64117230858545,-74.22406895441331,-74.24261710641186
2,12,40.668937240107574,40.65505477434652,-74.22406895441331,-74.24261710641186
2,13,40.68281970586864,40.668937240107574,-74.22406895441331,-74.24261710641186
2,14,40.6967021716297,40.68281970586864,-74.22406895441331,-74.24261710641186
2,15,40.71058463739077,40.6967021716297,-74.22406895441331,-74.24261710641186
2,16,40.72446710315183,40.71058463739077,-74.22406895441331,-74.24261710641186
2,17,40.73834956891289,40.72446710315183,-74.22406895441331,-74.24261710641186
2,18,40.75223203467395,40.73834956891289,-74.22406895441331,-74.24261710641186
2,19,40.766114500435016,40.75223203467395,-74.22406895441331,-74.24261710641186
2,20,40.77999696619608,40.766114500435016,-74.22406895441331,-74.24261710641186
2,21,40.793879431957144,40.77999696619608,-74.22406895441331,-74.24261710641186
2,22,40.8077618977182,40.793879431957144,-74.22406895441331,-74.24261710641186
2,23,40.821644363479265,40.8077618977182,-74.22406895441331,-74.24261710641186
2,24,40.83552682924033,40.821644363479265,-74.22406895441331,-74.24261710641186
2,25,40.849409295001394,40.83552682924033,-74.22406895441331,-74.24261710641186
2,26,40.86329176076246,40.849409295001394,-74.22406895441331,-74.24261710641186
2,27,40.877174226523515,40.86329176076246,-74.22406895441331,-74.24261710641186
2,28,40.89105669228458,40.877174226523515,-74.22406895441331,-74.24261710641186
2,29,40.90493915804564,40.89105669228458,-74.22406895441331,-74.24261710641186
3,0,40.502347650974826,40.48846518521376,-74.20552080241478,-74.22406895441331
3,1,40.51623011673589,40.502347650974826,-74.20552080241478,-74.22406895441331
3,2,40.53011258249695,40.51623011673589,-74.20552080241478,-74.22406895441331
3,3,40.54399504825801,40.53011258249695,-74.20552080241478,-74.22406895441331
3,4,40.557877514019076,40.54399504825801,-74.20552080241478,-74.22406895441331
3,5,40.57175997978014,40.557877514019076,-74.20552080241478,-74.22406895441331
3,6,40.585642445541204,40.57175997978014,-74.20552080241478,-74.22406895441331
3,7,40.59952491130226,40.585642445541204,-74.20552080241478,-74.22406895441331
3,8,40.613407377063325,40.59952491130226,-74.20552080241478,-74.22406895441331
3,9,40.62728984282439,40.613407377063325,-74.20552080241478,-74.22406895441331
3,10,40.64117230858545,40.62728984282439,-74.20552080241478,-74.22406895441331
3,11,40.65505477434652,40.64117230858545,-74.20552080241478,-74.22406895441331
3,12,40.668937240107574,40.65505477434652,-74.20552080241478,-74.22406895441331
3,13,40.68281970586864,40.668937240107574,-74.20552080241478,-74.22406895441331
3,14,40.6967021716297,40.68281970586864,-74.20552080241478,-74.22406895441331
3,15,40.71058463739077,40.6967021716297,-74.20552080241478,-74.22406895441331
3,16,40.72446710315183,40.71058463739077,-74.20552080241478,-74.22406895441331
3,17,40.73834956891289,40.72446710315183,-74.20552080241478,-74.22406895441331
3,18,40.75223203467395,40.73834956891289,-74.20552080241478,-74.22406895441331
3,19,40.766114500435016,40.75223203467395,-74.20552080241478,-74.22406895441331
3,20,40.77999696619608,40.766114500435016,-74.20552080241478,-74.22406895441331
3,21,40.793879431957144,40.77999696619608,-74.20552080241478,-74.22406895441331
3,22,40.8077618977182,40.793879431957144,-74.20552080241478,-74.22406895441331
3,23,40.821644363479265,40.8077618977182,-74.20552080241478,-74.22406895441331
3,24,40.83552682924033,40.821644363479265,-74.20552080241478,-74.22406895441331
3,25,40.849409295001394,40.83552682924033,-74.20552080241478,-74.22406895441331
3,26,40.86329176076246,40.849409295001394,-74.20552080241478,-74.22406895441331
3,27,40.877174226523515,40.86329176076246,-74.20552080241478,-74.22406895441331
3,28,40.89105669228458,40.877174226523515,-74.20552080241478,-74.22406895441331
3,29,40.90493915804564,40.89105669228458,-74.20552080241478,-74.22406895441331
4,0,40.502347650974826,40.48846518521376,-74.18697265041624,-74.20552080241478
4,1,40.51623011673589,40.502347650974826,-74.18697265041624,-74.20552080241478
4,2,40.53011258249695,40.51623011673589,-74.18697265041624,-74.20552080241478
4,3,40.54399504825801,40.53011258249695,-74.18697265041624,-74.20552080241478
4,4,40.557877514019076,40.54399504825801,-74.18697265041624,-74.20552080241478
4,5,40.57175997978014,40.557877514019076,-74.18697265041624,-74.20552080241478
4,6,40.585642445541204,40.57175997978014,-74.18697265041624,-74.20552080241478
4,7,40.59952491130226,40.585642445541204,-74.18697265041624,-74.20552080241478
4,8,40.613407377063325,40.59952491130226,-74.18697265041624,-74.20552080241478
4,9,40.62728984282439,40.613407377063325,-74.18697265041624,-74.20552080241478
4,10,40.64117230858545,40.62728984282439,-74.18697265041624,-74.20552080241478
4,11,40.65505477434652,40.64117230858545,-74.18697265041624,-74.20552080241478
4,12,40.668937240107574,40.65505477434652,-74.18697265041624,-74.20552080241478
4,13,40.68281970586864,40.668937240107574,-74.18697265041624,-74.20552080241478
4,14,40.6967021716297,40.68281970586864,-74.18697265041624,-74.20552080241478
4,15,40.71058463739077,40.6967021716297,-74.18697265041624,-74.20552080241478
4,16,40.72446710315183,40.71058463739077,-74.18697265041624,-74.20552080241478
4,17,40.73834956891289,40.72446710315183,-74.18697265041624,-74.20552080241478
4,18,40.75223203467395,40.73834956891289,-74.18697265041624,-74.20552080241478
4,19,40.766114500435016,40.75223203467395,-74.18697265041624,-74.20552080241478
4,20,40.77999696619608,40.766114500435016,-74.18697265041624,-74.20552080241478
4,21,40.793879431957144,40.77999696619608,-74.18697265041624,-74.20552080241478
4,22,40.8077618977182,40.793879431957144,-74.18697265041624,-74.20552080241478
4,23,40.821644363479265,40.8077618977182,-74.18697265041624,-74.20552080241478
4,24,40.83552682924033,40.821644363479265,-74.18697265041624,-74.20552080241478
4,25,40.849409295001394,40.83552682924033,-74.18697265041624,-74.20552080241478
4,26,40.86329176076246,40.849409295001394,-74.18697265041624,-74.20552080241478
4,27,40.877174226523515,40.86329176076246,-74.18697265041624,-74.20552080241478
4,28,40.89105669228458,40.877174226523515,-74.18697265041624,-74.20552080241478
4,29,40.90493915804564,40.89105669228458,-74.18697265041624,-74.20552080241478
5,0,40.502347650974826,40.48846518521376,-74.16842449841769,-74.18697265041624
5,1,40.51623011673589,40.502347650974826,-74.16842449841769,-74.18697265041624
5,2,40.53011258249695,40.51623011673589,-74.16842449841769,-74.18697265041624
5,3,40.54399504825801,40.53011258249695,-74.16842449841769,-74.18697265041624
5,4,40.557877514019076,40.54399504825801,-74.16842449841769,-74.18697265041624
5,5,40.57175997978014,40.557877514019076,-74.16842449841769,-74.18697265041624
5,6,40.585642445541204,40.57175997978014,-74.16842449841769,-74.18697265041624
5,7,40.59952491130226,40.585642445541204,-74.16842449841769,-74.18697265041624
5,8,40.613407377063325,40.59952491130226,-74.16842449841769,-74.18697265041624
5,9,40.62728984282439,40.613407377063325,-74.16842449841769,-74.18697265041624
5,10,40.64117230858545,40.62728984282439,-74.16842449841769,-74.18697265041624
5,11,40.65505477434652,40.64117230858545,-74.16842449841769,-74.18697265041624
5,12,40.668937240107574,40.65505477434652,-74.16842449841769,-74.18697265041624
5,13,40.68281970586864,40.668937240107574,-74.16842449841769,-74.18697265041624
5,14,40.6967021716297,40.68281970586864,-74.16842449841769,-74.18697265041624
5,15,40.71058463739077,40.6967021716297,-74.16842449841769,-74.18697265041624
5,16,40.72446710315183,40.71058463739077,-74.16842449841769,-74.18697265041624
5,17,40.73834956891289,40.72446710315183,-74.16842449841769,-74.18697265041624
5,18,40.75223203467395,40.73834956891289,-74.16842449841769,-74.18697265041624
5,19,40.766114500435016,40.75223203467395,-74.16842449841769,-74.18697265041624
5,20,40.77999696619608,40.766114500435016,-74.16842449841769,-74.18697265041624
5,21,40.793879431957144,40.77999696619608,-74.16842449841769,-74.18697265041624
5,22,40.8077618977182,40.793879431957144,-74.16842449841769,-74.18697265041624
5,23,40.821644363479265,40.8077618977182,-74.16842449841769,-74.18697265041624
5,24,40.83552682924033,40.821644363479265,-74.16842449841769,-74.18697265041624
5,25,40.849409295001394,40.83552682924033,-74.16842449841769,-74.18697265041624
5,26,40.86329176076246,40.849409295001394,-74.16842449841769,-74.18697265041624
5,27,40.877174226523515,40.86329176076246,-74.16842449841769,-74.18697265041624
5,28,40.89105669228458,40.877174226523515,-74.16842449841769,-74.18697265041624
5,29,40.90493915804564,40.89105669228458,-74.16842449841769,-74.18697265041624
6,0,40.502347650974826,40.48846518521376,-74.14987634641916,-74.16842449841769
6,1,40.51623011673589,40.502347650974826,-74.14987634641916,-74.16842449841769
6,2,40.53011258249695,40.51623011673589,-74.14987634641916,-74.16842449841769
6,3,40.54399504825801,40.53011258249695,-74.14987634641916,-74.16842449841769
6,4,40.557877514019076,40.54399504825801,-74.14987634641916,-74.16842449841769
6,5,40.57175997978014,40.557877514019076,-74.14987634641916,-74.16842449841769
6,6,40.585642445541204,40.57175997978014,-74.14987634641916,-74.16842449841769
6,7,40.59952491130226,40.585642445541204,-74.14987634641916,-74.16842449841769
6,8,40.613407377063325,40.59952491130226,-74.14987634641916,-74.16842449841769
6,9,40.62728984282439,40.613407377063325,-74.14987634641916,-74.16842449841769
6,10,40.64117230858545,40.62728984282439,-74.14987634641916,-74.16842449841769
6,11,40.65505477434652,40.64117230858545,-74.14987634641916,-74.16842449841769
6,12,40.668937240107574,40.65505477434652,-74.14987634641916,-74.16842449841769
6,13,40.68281970586864,40.668937240107574,-74.14987634641916,-74.16842449841769
6,14,40.6967021716297,40.68281970586864,-74.14987634641916,-74.16842449841769
6,15,40.71058463739077,40.6967021716297,-74.14987634641916,-74.16842449841769
6,16,40.72446710315183,40.71058463739077,-74.14987634641916,-74.16842449841769
6,17,40.73834956891289,40.72446710315183,-74.14987634641916,-74.16842449841769
6,18,40.75223203467395,40.73834956891289,-74.14987634641916,-74.16842449841769
6,19,40.766114500435016,40.75223203467395,-74.14987634641916,-74.16842449841769
6,20,40.77999696619608,40.766114500435016,-74.14987634641916,-74.16842449841769
6,21,40.793879431957144,40.77999696619608,-74.14987634641916,-74.16842449841769
6,22,40.8077618977182,40.793879431957144,-74.14987634641916,-74.16842449841769
6,23,40.821644363479265,40.8077618977182,-74.14987634641916,-74.16842449841769
6,24,40.83552682924033,40.821644363479265,-74.14987634641916,-74.16842449841769
6,25,40.849409295001394,40.83552682924033,-74.14987634641916,-74.16842449841769
6,26,40.86329176076246,40.849409295001394,-74.14987634641916,-74.16842449841769
6,27,40.877174226523515,40.86329176076246,-74.14987634641916,-74.16842449841769
6,28,40.89105669228458,40.877174226523515,-74.14987634641916,-74.16842449841769
6,29,40.90493915804564,40.89105669228458,-74.14987634641916,-74.16842449841769
7,0,40.502347650974826,40.48846518521376,-74.13132819442062,-74.14987634641916
7,1,40.51623011673589,40.502347650974826,-74.13132819442062,-74.14987634641916
7,2,40.53011258249695,40.51623011673589,-74.13132819442062,-74.14987634641916
7,3,40.54399504825801,40.53011258249695,-74.13132819442062,-74.14987634641916
7,4,40.557877514019076,40.54399504825801,-74.13132819442062,-74.14987634641916
7,5,40.57175997978014,40.557877514019076,-74.13132819442062,-74.14987634641916
7,6,40.585642445541204,40.57175997978014,-74.13132819442062,-74.14987634641916
7,7,40.59952491130226,40.585642445541204,-74.13132819442062,-74.14987634641916
7,8,40.613407377063325,40.59952491130226,-74.13132819442062,-74.14987634641916
7,9,40.62728984282439,40.613407377063325,-74.13132819442062,-74.14987634641916
7,10,40.64117230858545,40.62728984282439,-74.13132819442062,-74.14987634641916
7,11,40.65505477434652,40.64117230858545,-74.13132819442062,-74.14987634641916
7,12,40.668937240107574,40.65505477434652,-74.13132819442062,-74.14987634641916
7,13,40.68281970586864,40.668937240107574,-74.13132819442062,-74.14987634641916
7,14,40.6967021716297,40.68281970586864,-74.13132819442062,-74.14987634641916
7,15,40.71058463739077,40.6967021716297,-74.13132819442062,-74.14987634641916
7,16,40.72446710315183,40.71058463739077,-74.13132819442062,-74.14987634641916
7,17,40.73834956891289,40.72446710315183,-74.13132819442062,-74.14987634641916
7,18,40.75223203467395,40.73834956891289,-74.13132819442062,-74.14987634641916
7,19,40.766114500435016,40.75223203467395,-74.13132819442062,-74.14987634641916
7,20,40.77999696619608,40.766114500435016,-74.13132819442062,-74.14987634641916
7,21,40.793879431957144,40.77999696619608,-74.13132819442062,-74.14987634641916
7,22,40.8077618977182,40.793879431957144,-74.13132819442062,-74.14987634641916
7,23,40.821644363479265,40.8077618977182,-74.13132819442062,-74.14987634641916
7,24,40.83552682924033,40.821644363479265,-74.13132819442062,-74.14987634641916
7,25,40.849409295001394,40.83552682924033,-74.13132819442062,-74.14987634641916
7,26,40.86329176076246,40.849409295001394,-74.13132819442062,-74.14987634641916
7,27,40.877174226523515,40.86329176076246,-74.13132819442062,-74.14987634641916
7,28,40.89105669228458,40.877174226523515,-74.13132819442062,-74.14987634641916
7,29,40.90493915804564,40.89105669228458,-74.13132819442062,-74.14987634641916
8,0,40.502347650974826,40.48846518521376,-74.11278004242209,-74.13132819442062
8,1,40.51623011673589,40.502347650974826,-74.11278004242209,-74.13132819442062
8,2,40.53011258249695,40.51623011673589,-74.11278004242209,-74.13132819442062
8,3,40.54399504825801,40.53011258249695,-74.11278004242209,-74.13132819442062
8,4,40.557877514019076,40.54399504825801,-74.11278004242209,-74.13132819442062
8,5,40.57175997978014,40.557877514019076,-74.11278004242209,-74.13132819442062
8,6,40.585642445541204,40.57175997978014,-74.11278004242209,-74.13132819442062
8,7,40.59952491130226,40.585642445541204,-74.11278004242209,-74.13132819442062
8,8,40.613407377063325,40.59952491130226,-74.11278004242209,-74.13132819442062
8,9,40.62728984282439,40.613407377063325,-74.11278004242209,-74.13132819442062
8,10,40.64117230858545,40.62728984282439,-74.11278004242209,-74.13132819442062
8,11,40.65505477434652,40.64117230858545,-74.11278004242209,-74.13132819442062
8,12,40.668937240107574,40.65505477434652,-74.11278004242209,-74.13132819442062
8,13,40.68281970586864,40.668937240107574,-74.11278004242209,-74.13132819442062
8,14,40.6967021716297,40.68281970586864,-74.11278004242209,-74.13132819442062
8,15,40.71058463739077,40.6967021716297,-74.11278004242209,-74.13132819442062
8,16,40.72446710315183,40.71058463739077,-74.11278004242209,-74.13132819442062
8,17,40.73834956891289,40.72446710315183,-74.11278004242209,-74.13132819442062
8,18,40.75223203467395,40.73834956891289,-74.11278004242209,-74.13132819442062
8,19,40.766114500435016,40.75223203467395,-74.11278004242209,-74.13132819442062
8,20,40.77999696619608,40.766114500435016,-74.11278004242209,-74.13132819442062
8,21,40.793879431957144,40.77999696619608,-74.11278004242209,-74.13132819442062
8,22,40.8077618977182,40.793879431957144,-74.11278004242209,-74.13132819442062
8,23,40.821644363479265,40.8077618977182,-74.11278004242209,-74.13132819442062
8,24,40.83552682924033,40.821644363479265,-74.11278004242209,-74.13132819442062
8,25,40.849409295001394,40.83552682924033,-74.11278004242209,-74.13132819442062
8,26,40.86329176076246,40.849409295001394,-74.11278004242209,-74.13132819442062
8,27,40.877174226523515,40.86329176076246,-74.11278004242209,-74.13132819442062
8,28,40.89105669228458,40.877174226523515,-74.11278004242209,-74.13132819442062
8,29,40.90493915804564,40.89105669228458,-74.11278004242209,-74.13132819442062
9,0,40.502347650974826,40.48846518521376,-74.09423189042354,-74.11278004242209
9,1,40.51623011673589,40.502347650974826,-74.09423189042354,-74.11278004242209
9,2,40.53011258249695,40.51623011673589,-74.09423189042354,-74.11278004242209
9,3,40.54399504825801,40.53011258249695,-74.09423189042354,-74.11278004242209
9,4,40.557877514019076,40.54399504825801,-74.09423189042354,-74.11278004242209
9,5,40.57175997978014,40.557877514019076,-74.09423189042354,-74.11278004242209
9,6,40.585642445541204,40.57175997978014,-74.09423189042354,-74.11278004242209
9,7,40.59952491130226,40.585642445541204,-74.09423189042354,-74.11278004242209
9,8,40.613407377063325,40.59952491130226,-74.09423189042354,-74.11278004242209
9,9,40.62728984282439,40.613407377063325,-74.09423189042354,-74.11278004242209
9,10,40.64117230858545,40.62728984282439,-74.09423189042354,-74.11278004242209
9,11,40.65505477434652,40.64117230858545,-74.09423189042354,-74.11278004242209
9,12,40.668937240107574,40.65505477434652,-74.09423189042354,-74.11278004242209
9,13,40.68281970586864,40.668937240107574,-74.09423189042354,-74.11278004242209
9,14,40.6967021716297,40.68281970586864,-74.09423189042354,-74.11278004242209
9,15,40.71058463739077,40.6967021716297,-74.09423189042354,-74.11278004242209
9,16,40.72446710315183,40.71058463739077,-74.09423189042354,-74.11278004242209
9,17,40.73834956891289,40.72446710315183,-74.09423189042354,-74.11278004242209
9,18,40.75223203467395,40.73834956891289,-74.09423189042354,-74.11278004242209
9,19,40.766114500435016,40.75223203467395,-74.09423189042354,-74.11278004242209
9,20,40.77999696619608,40.766114500435016,-74.09423189042354,-74.11278004242209
9,21,40.793879431957144,40.77999696619608,-74.09423189042354,-74.11278004242209
9,22,40.8077618977182,40.793879431957144,-74.09423189042354,-74.11278004242209
9,23,40.821644363479265,40.8077618977182,-74.09423189042354,-74.11278004242209
9,24,40.83552682924033,40.821644363479265,-74.09423189042354,-74.11278004242209
9,25,40.849409295001394,40.83552682924033,-74.09423189042354,-74.11278004242209
9,26,40.86329176076246,40.849409295001394,-74.09423189042354,-74.11278004242209
9,27,40.877174226523515,40.86329176076246,-74.09423189042354,-74.11278004242209
9,28,40.89105669228458,40.877174226523515,-74.09423189042354,-74.11278004242209
9,29,40.90493915804564,40.89105669228458,-74.09423189042354,-74.11278004242209
